file	nsamp	ndiffs	ncells	piT	piW	TajD
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	10	51092	1141300	5042.936842105263	5708.705248204677	-0.012456191484420709
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	11	56890	1255430	5079.428571428572	5787.084813474647	-0.011899014859750161
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	29	123778	1942652	4214.521476104052	4170.435275451539	0.00039406723236015917
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	12	60954	1369560	5147.634057971014	6014.2599830037	-0.012875284128477132
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	30	124622	2009640	4209.020903954803	4161.302198184874	0.0004132621543693385
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	13	66722	1483690	5107.446153846154	5953.419545434934	-0.01173650160728211
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	31	128296	2076628	4207.368059227922	4184.603038577602	0.00018974672966081587
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	37	202842	7021638	5548.905590522029	8684.15708706853	-0.010553135009594308
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	14	68186	1597820	5072.124338624339	5910.640014379734	-0.010892642978156019
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	32	134412	2143616	4192.794146825397	4166.00935758747	0.00021725514799734283
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	15	77864	1711950	5043.103448275862	5868.508756156425	-0.01008880961025216
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	16	80688	1826080	5099.760080645161	5990.447273321546	-0.010006373729386954
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	33	133146	2210604	4202.684382284382	4107.347835104137	0.000760609266042751
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	17	88184	1940210	5088.20320855615	5989.045838908032	-0.00953362595975677
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	34	143414	2277592	4215.617647058823	4138.972937023802	0.0005889924177412722
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	38	212996	7211412	5557.292280701754	8771.246822412086	-0.010429007591018708
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	18	89610	2054340	5058.538095238096	5945.575015585298	-0.008935773004237372
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	35	143092	2344580	4213.750310559006	4146.682232943379	0.0004997629767368612
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	19	96368	2168470	5050.596017069701	6005.827003366299	-0.009029082809391254
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	36	145456	2411568	4209.456181533646	4157.6908102156085	0.0003740387213039863
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	20	101740	2282600	5059.357692307693	6012.164392344948	-0.008550287337821537
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	39	211712	7401186	5564.606060606061	8781.734200506406	-0.010159659572191643
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	37	149172	2478556	4186.275083302481	4093.745828646914	0.0006606945422040041
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	21	108692	2396730	5068.779326364692	6082.130091204658	-0.00856390137234666
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	22	110440	2510860	5064.190274841438	6011.266274006831	-0.007732365927713366
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	38	156298	2545544	4206.465263157895	4114.9840004007665	0.0006327531243084337
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	23	113440	2624990	5071.71884057971	6076.9773152713615	-0.007767655192264515
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	39	163328	2612532	4201.473526473526	4131.5063979919905	0.0004696586774478768
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	24	119804	2739120	5055.026595744681	6102.573379560876	-0.007726328955075015
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	40	219278	7590960	5550.713607594937	8803.792130800808	-0.009991391657054217
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	40	167522	2679520	4211.0667721518985	4169.005933010111	0.0002728049021237335
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	25	120936	2853250	5079.969795918368	6136.356323028328	-0.007440115863213179
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	41	166600	2746508	4208.611562782295	4142.773234127564	0.00041925118971588486
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	26	128680	2967380	5057.3574660633485	6107.35582369052	-0.0071456508988539695
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	42	182266	2813496	4208.509753298909	4126.692974732186	0.0005105797699480021
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	41	220624	7780734	5532.266787112316	8828.554714392594	-0.009849554975606951
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	27	138442	3081510	5062.167714884696	6113.7895054465625	-0.006885376446132568
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	28	140540	3195640	5087.231168831169	6205.138502113214	-0.00695492991880407
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	43	173496	2880484	4210.169904240766	4161.180125180102	0.00029613774485770473
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	29	145690	3309770	5035.822141560798	6084.0180607377215	-0.006422401778371076
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	44	182146	2947472	4209.270114942529	4133.408415370623	0.0004511638131948641
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	42	235074	7970508	5550.786574870912	8829.347700273567	-0.009562522082877828
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	30	147048	3423900	5073.604519774011	6135.266987377957	-0.006236136820485466
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	45	188130	3014460	4210.939325842696	4112.81999471406	0.0005734205930696877
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	31	152128	3538030	5062.869910100476	6083.9852441603525	-0.005853878654960589
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	46	191002	3081448	4221.977544194935	4183.714654503648	0.00021504321578776935
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	32	162482	3652160	5080.234126984126	6218.770390420446	-0.006186439828976678
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	43	241388	8160282	5559.6481532147745	8958.48576368688	-0.009543222489066689
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	47	188004	3148436	4224.092656142759	4099.36548578041	0.0007001817865329883
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	33	160800	3766290	5069.09696969697	6222.165512632433	-0.006072583115329473
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	48	202614	3215424	4235.297807017543	4145.553669174502	0.00048779991984080294
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	34	163718	3880420	5078.110184372256	6269.11478757704	-0.006042596622568124
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	49	203828	3282412	4207.96802019777	4164.7660195943245	0.00022896602473501294
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	44	243098	8350056	5550.918234064787	8963.607803249455	-0.009358976223822356
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	35	179006	3994550	5064.611594202898	6274.915369364698	-0.005959801686470878
./crashC13.45193572/crashC13.45193572_chr13.vcf.gz	50	205378	3349400	4195.108484848485	4126.99285056989	0.00035701860047305167
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	2	7388	132720	3883.0	4339.090909090909	-0.04924562405183597
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	3	11982	199080	4080.5333333333333	4233.7226277372265	-0.011973568949705457
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	4	16220	265440	3984.0714285714284	4116.694214876034	-0.008225592431912903
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	5	20046	331800	4091.0	4228.75017534016	-0.006762517603616742
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	36	176364	4108680	5056.23200312989	6213.635079955512	-0.005595832995891529
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	6	23750	398160	4000.924242424242	4114.405514209602	-0.004820750144664778
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	7	28116	464520	4022.8571428571427	4106.116599316051	-0.003058911992137651
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	8	31582	530880	3985.3083333333334	4071.750330543747	-0.0028161944491918293
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	45	247136	8539830	5552.011485642946	8985.9733818731	-0.009185083509521937
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	9	36730	597240	4018.4967320261435	4081.6355928827006	-0.0018306941740791614
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	10	42772	663600	4064.6421052631576	4122.624942489587	-0.0015022058909837132
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	37	191928	4222810	5069.195483154387	6265.041536509552	-0.005579433179790981
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	11	42234	729960	4019.6969696969695	4018.2602553932797	3.4792479757962525e-05
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	12	46050	796320	4047.5905797101445	4109.748784859423	-0.0013514344970588551
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	13	53008	862680	4013.3784615384616	4067.3925858216217	-0.0010968421110770744
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	14	53590	929040	3996.2513227513227	4007.239701936332	-0.00021054715771139654
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	38	193566	4336940	5066.692631578947	6230.113115981844	-0.0053150507949760095
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	15	60058	995400	4028.501149425287	4062.69725279959	-0.0006037633264356163
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	16	64212	1061760	4021.542338709677	4038.9892372165086	-0.0002907104484946454
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	46	251518	8729604	5568.214763497372	8942.076554137853	-0.008871427759283087
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	17	68708	1128120	3986.8538324420674	4104.1399143546105	-0.001811320081248425
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	18	74230	1194480	3999.0730158730157	4019.5029146126853	-0.00030442644358217024
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	39	201348	4451070	5080.305028305028	6303.80448641454	-0.005382624731509894
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	19	74088	1260840	4034.106685633001	4057.277202440568	-0.0003242001557183717
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	20	82388	1327200	4013.9653846153847	4022.058750410096	-0.00010856546819203912
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	21	85106	1393560	3991.3472706155635	4043.520746508343	-0.0006632264467133069
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	40	197570	4565200	5050.19335443038	6195.866825135081	-0.004999908930086385
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	22	89498	1459920	3999.058139534884	4040.0012810966405	-0.0004973902188731933
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	47	262542	8919378	5569.64218714253	8864.59194941232	-0.008553637940407945
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	23	90398	1526280	4001.5062801932368	4077.4087722653435	-0.0008741290952840186
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	24	98230	1592640	4011.4397163120566	4059.7446582560387	-0.0005355618742905298
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	41	208916	4679330	5063.623908461307	6250.119331790165	-0.005007960296963412
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	25	97814	1659000	4012.49306122449	4095.8158008541695	-0.0008792137494248283
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	26	106040	1725360	4017.9381598793366	4106.609247779729	-0.0008974471534215962
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	27	108474	1791720	4024.740041928721	4061.5224754775654	-0.00036252180048568824
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	48	272852	9109152	5558.424561403508	9065.587801223008	-0.008717112605779955
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	42	211854	4793460	5077.960699942627	6261.809773983215	-0.004868736485309765
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	28	111314	1858080	4022.8279220779223	4051.495672987266	-0.00027316227549599995
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	29	114150	1924440	4042.1518451300662	4084.2397988959756	-0.00038414559022658203
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	43	229420	4907590	5084.794528043775	6275.496579546465	-0.004772613961103677
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	30	120776	1990800	4005.6898305084746	4019.983045976483	-0.00012813634956243756
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	31	122546	2057160	3998.823902696986	4095.3831793691747	-0.000822356669595715
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	49	271632	9298926	5554.486429623395	9117.769950989139	-0.008626091320897918
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	32	133184	2123520	4019.959821428571	4093.8898941425855	-0.0006102211460543741
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	44	221224	5021720	5077.94670846395	6280.427784895638	-0.00470658036102445
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	33	125060	2189880	4032.664335664336	4019.729457406243	0.00010544583714071052
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	34	126856	2256240	3981.316944688323	4063.1798090341113	-0.0006408275939107417
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	45	225722	5135850	5060.186017478152	6355.961247943858	-0.004900079986025812
./growthC1.37633699/growthC1.37633699_chr1.vcf.gz	50	274180	9488700	5538.934343434344	8978.870063389455	-0.008287068054439262
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	35	137306	2322600	4012.0517598343686	4052.4630380203876	-0.00030812912785969183
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	2	11348	372684	5517.166666666666	5830.363636363637	-0.0251669121694324
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	3	16390	559026	5527.133333333333	6023.649635036497	-0.027276257808756744
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	36	143620	2388960	4003.395148669796	4076.1957789514577	-0.0005365494318049468
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	4	21576	745368	5489.107142857142	6172.341597796144	-0.028262509902250328
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	46	237678	5249980	5074.870520783564	6277.1425926065285	-0.004503471347011725
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	37	138650	2455320	3987.1521658644947	4019.2767865121696	-0.00023363226793019268
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	5	27510	931710	5554.355555555556	6545.1423762098475	-0.03142555943568791
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	38	148494	2521680	3998.9354385964907	4043.3711596976746	-0.00031279450301366005
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	6	32048	1118052	5550.30303030303	6656.892881461218	-0.029054004509972413
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	7	39450	1304394	5592.582417582417	6820.467838808789	-0.027158249956925666
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	47	231548	5364110	5087.624342255776	6290.880917875332	-0.004401589662856597
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	39	152782	2588040	4013.087246087246	3985.5906351392427	0.00019133023258455673
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	8	43506	1490736	5570.058333333333	7002.530581046148	-0.02713585385684001
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	40	165184	2654400	3994.926265822785	4042.819255295388	-0.00032032785041538874
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	9	49618	1677078	5575.098039215685	7168.665062590551	-0.02630744647265798
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	10	57412	1863420	5581.28947368421	7269.135419244083	-0.02479975929713023
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	48	233186	5478240	5062.724999999999	6390.924000578697	-0.004682891453217292
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	41	162178	2720760	4023.328214393255	4034.0912285188447	-7.03841947571744e-05
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	11	60034	2049762	5507.922077922078	7258.544945228439	-0.023468722990558105
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	42	161486	2787120	4010.646873207114	4040.9284516162033	-0.0001929838460009145
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	12	66240	2236104	5491.891304347825	7309.016963181931	-0.02221424849974689
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	49	257876	5592370	5063.474226804124	6226.982548991179	-0.004124262420852332
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	13	70244	2422446	5542.32	7444.526034277472	-0.02110410993114315
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	43	167942	2853480	4006.097400820793	4043.983400954449	-0.00023565382450884653
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	14	77006	2608788	5569.206349206349	7637.756728289833	-0.02079479981575546
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	44	181760	2919840	4010.722048066876	4065.4722858736595	-0.0003310512168514618
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	15	83378	2795130	5544.710344827586	7748.531691158062	-0.02040117288584134
./equilC21.21465963/equilC21.21465963_chr21.vcf.gz	50	244888	5706500	5075.503232323233	6370.21346958607	-0.004396355193867052
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	2	9726	225512	4784.166666666666	5133.818181818182	-0.03190844943197992
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	45	167012	2986200	4018.1395755305866	4067.270976650058	-0.00029034514413564386
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	16	88976	2981472	5561.072580645161	7816.261109621374	-0.019417461738809032
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	3	14678	338268	4880.533333333333	5174.4525547445255	-0.018796506097484206
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	4	21060	451024	4942.607142857142	5299.173553719009	-0.017180089712053558
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	5	25206	563780	4998.177777777778	5474.787487726189	-0.01807256488619756
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	46	172722	3052560	4006.007166746297	4005.450322908654	3.2688316770008987e-06
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	17	96500	3167814	5568.718360071301	7894.006555963515	-0.018669985647746686
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	6	30404	676536	4932.696969696969	5367.105398334747	-0.01414658408792233
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	7	36366	789292	4994.032967032967	5625.863997424068	-0.016942283345956634
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	18	98564	3354156	5560.690476190476	7927.111819603323	-0.017879657105187526
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	8	40384	902048	5010.233333333334	5591.235577128128	-0.013784298083710813
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	47	183442	3118920	3989.7709906199952	4033.483175288351	-0.0002493956141699297
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	9	43782	1014804	4960.771241830065	5601.310017271751	-0.013533337745597614
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	19	103040	3540498	5539.5718349928875	7994.123697751734	-0.017430396411304862
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	10	48140	1127560	4978.373684210526	5623.862495046646	-0.012258967681292676
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	48	182040	3185280	4001.3616228070173	4031.0754107104713	-0.00016609461898101495
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	11	54592	1240316	4950.207792207792	5665.011778681501	-0.012278205056280831
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	20	108776	3726840	5568.3538461538465	8040.826127047352	-0.016589579399170426
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	12	60348	1353072	4945.126811594202	5712.730229191769	-0.012006074538984949
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	13	65660	1465828	4988.713846153846	5712.0646989983825	-0.010459350841105476
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	49	187714	3251640	4014.640437618346	4068.3935122967	-0.0002916341581268891
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	21	117714	3913182	5577.141695702671	8107.02785914116	-0.016040016367462245
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	14	69046	1578584	4993.671957671957	5913.723692488188	-0.011945595575841888
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	15	75042	1691340	4985.04367816092	5838.97563539982	-0.010490279915791203
./crashC13.87076049/crashC13.87076049_chr13.vcf.gz	50	194730	3318000	3984.400404040404	4070.786788908644	-0.00045903398320042333
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	16	80686	1804096	4983.032258064516	5928.61840820001	-0.01073392261138926
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	22	124126	4099524	5565.048625792812	8166.899141472587	-0.015635669912495192
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	2	8920	134948	4241.833333333333	4550.727272727273	-0.03180111100179887
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	3	12464	202422	4098.666666666667	4292.408759124088	-0.014936203221960037
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	4	16828	269896	4072.8571428571427	4189.972451790634	-0.007136738694182148
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	17	85186	1916852	4940.850267379679	5840.346889624461	-0.009761755712419048
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	5	20686	337370	4111.288888888889	4204.713143498388	-0.004612662181441802
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	6	24134	404844	4088.3484848484845	4201.8262832841565	-0.004720303993941179
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	23	131612	4285866	5559.266666666666	8256.980297808987	-0.01534165686319011
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	18	91048	2029608	4947.5317460317465	5816.076991518403	-0.00894430891871428
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	7	29344	472318	4123.285714285714	4191.962045143382	-0.0024714628798844893
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	8	32316	539792	4116.233333333334	4194.104755397626	-0.0024629599579249917
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	9	37088	607266	4118.986928104575	4152.284317796903	-0.0009490216702005051
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	19	91696	2142364	5003.984352773826	5886.110312287071	-0.00850766602721968
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	10	40986	674740	4081.6263157894737	4188.300562043811	-0.0027203534550101836
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	24	134384	4472208	5535.964539007092	8158.020500203134	-0.014466648291537931
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	11	44568	742214	4108.69264069264	4189.711146956688	-0.001881709486137025
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	20	98578	2255120	4954.960256410256	5908.486118500498	-0.00870689205837088
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	12	47318	809688	4117.981884057971	4219.27424605754	-0.0021451140541539956
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	13	52402	877162	4148.1446153846155	4184.270177038454	-0.0007130949622112002
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	21	104756	2367876	4925.318234610918	5836.716107164609	-0.00802615146553939
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	14	57096	944636	4147.272486772486	4158.339929250591	-0.00020435621351787376
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	25	137830	4658550	5528.803265306123	8252.579912709822	-0.01426419098220799
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	15	61056	1012110	4118.0735632183905	4173.761980431265	-0.0009570649385322044
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	22	110684	2480632	4962.650105708245	6005.519145747618	-0.00852261284247522
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	16	67856	1079584	4110.229838709677	4094.1137675658306	0.0002649196619207632
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	17	69548	1147058	4123.837789661319	4198.788752138726	-0.0011314198121556104
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	23	113736	2593388	4958.704347826087	5933.403379149741	-0.0077137696792873856
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	26	142632	4844892	5576.67496229261	8345.332830900543	-0.01378890947558196
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	18	76342	1214532	4102.4	4148.277486031162	-0.0006623993786479889
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	19	74914	1282006	4105.179231863442	4094.168031699575	0.00015267961603469292
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	24	119886	2706144	4983.53280141844	6036.101454479812	-0.007848863322775035
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	20	80842	1349480	4126.917948717949	4140.548206232324	-0.00017760566047355367
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	27	144794	5031234	5542.941998602376	8360.925346644437	-0.013491510601190023
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	25	125584	2818900	4966.70612244898	6012.2271621608415	-0.007515622771457744
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	21	86186	1416954	4084.9291521486643	4130.2057995830955	-0.0005634742160377756
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	22	90868	1484428	4106.768498942918	4143.219704632113	-0.0004317886353716446
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	26	128336	2931656	4970.828054298643	5996.928598673432	-0.0071116042903088044
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	23	93618	1551902	4082.105314009662	4054.8829090703507	0.0003152477772170682
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	28	154648	5217576	5540.501948051948	8418.647072471309	-0.013197960268351034
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	24	99326	1619376	4080.403368794326	4142.214911068478	-0.0006716662399486852
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	27	132448	3044412	4956.372466806429	6005.602203717016	-0.006993470768451024
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	25	102510	1686850	4087.817142857143	4044.913914743042	0.0004584079947722222
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	28	138344	3157168	4962.890909090909	6079.964679536905	-0.0070928273335226265
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	29	164054	5403918	5549.753176043557	8451.909335237815	-0.012799979976122675
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	26	104154	1754324	4108.453996983409	4156.179785663151	-0.0004772752096854476
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	27	105962	1821798	4079.7344514325646	4088.953332914063	-9.025027400980692e-05
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	29	139132	3269924	4974.613430127041	6059.82283924844	-0.006675736017904035
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	28	111914	1889272	4094.707142857143	4076.312743898047	0.0001742049587479115
./growthC1.44091248/growthC1.44091248_chr1.vcf.gz	30	167782	5590260	5547.194350282486	8416.102348361946	-0.012284746382520792
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	29	119484	1956746	4083.874168179068	4088.3443453986215	-4.0759282960281224e-05
./equilC2.179420968/equilC2.179420968_chr2.vcf.gz	30	149564	3382680	4968.0022598870055	6077.36687949288	-0.006578419520477561
./crashC1.61988119/crashC1.61988119_chr1.vcf.gz	30	124234	2024220	4113.488700564972	4124.41768501364	-9.549563098212336e-05
