file	nsamp	ndiffs	ncells	piT	piW	TajD
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	27	17086	1249398	678.9629629629629	636.1764456672499	0.0026926196329197637
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	37	10140	701298	283.68974453905963	273.6686011232766	0.001070746606028233
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	20	17396	925480	899.6884615384615	1044.3058784967059	-0.007472053510046752
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	24786	1895400	363.27633165829144	543.1607679541271	-0.0035777586911590895
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	35	9926	663390	282.71552795031056	307.35380546464864	-0.002477744063732589
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	35	15610	663390	382.31097308488614	457.60644230219464	-0.005085261267186895
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	27	25184	1249398	993.4507337526205	1532.3974198324963	-0.014079144679146536
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	30	7460	568620	290.00564971751413	277.49162816033123	0.0016258100741531657
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	28898	1895400	358.0865326633166	536.8607841251921	-0.0035974099820777336
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	32	10954	606528	378.9419642857143	459.5765221869008	-0.0059299949526383745
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	30	9748	568620	282.34576271186444	273.84606581201155	0.0011189790705261715
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	38	10128	720252	290.3821052631579	312.36256158528306	-0.0020034525839687954
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	71884	4627400	999.94391959799	1742.0306636171395	-0.00460148358332059
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	29492	1895400	360.1927135678392	551.3337199484212	-0.003745278810214824
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	30	21924	1388220	895.9723163841808	985.5885031104191	-0.003277125698378875
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	31	10138	587574	381.46853516657853	462.92117880458517	-0.006138290544211576
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	31	6998	587574	287.55261766261236	319.4028372616733	-0.0034791074438146647
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	24	14728	1110576	580.6223404255319	566.9266559456177	0.0010875465666263576
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	38	11994	720252	296.6217543859649	284.41111094048637	0.0012223829171341507
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	23	15240	1064302	667.4917874396135	620.4851407347986	0.0035579441431168903
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	29954	1895400	354.3253768844221	536.0094349591197	-0.003661770699476258
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	41	11870	777114	298.5356820234869	288.0776266966796	0.0009580075991951735
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	33	8300	625482	286.758041958042	326.10005320654903	-0.003954559620220412
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	23	23708	1064302	995.6724637681159	1557.4700360578279	-0.016938834966254236
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	26	10064	492804	379.01659125188536	436.3977710094103	-0.005466325928446199
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	26502	1895400	364.05497487437185	550.3121009491344	-0.0036563587404319963
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	30	9228	568620	298.36101694915254	289.714984269403	0.0010758745434168624
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	31	11952	587574	391.9751454257007	463.3470492542674	-0.005373658896047829
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	39	8462	739206	291.42790542790544	313.5463888838602	-0.0019569518123651116
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	65064	4627400	990.0082914572864	1765.5279006007347	-0.004744789110994524
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	22	12682	1018028	585.9566596194503	601.6093861744571	-0.0012771547485623778
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	29646	1895400	367.6982914572864	546.3958947852019	-0.0035331066443174183
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	38	10008	720252	298.65964912280697	295.4284710486544	0.0003113995761145309
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	36	11918	682344	375.5766823161189	446.88161447633024	-0.004794529001030921
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	32	17444	1480768	680.5228174603175	615.4476206000373	0.0035734691876187787
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	26	8470	492804	303.0739064856712	322.87238737460933	-0.002549460220953681
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	23	22720	1064302	993.3613526570048	1562.475783434493	-0.017104468363429274
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	24640	1895400	366.9485929648241	533.7959271273318	-0.0033766889777931837
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	37	10504	701298	384.86116253239544	450.50693258374463	-0.004260256738224622
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	32	9292	606528	286.37599206349205	271.98131961912304	0.0017890504086528053
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	23	19792	1064302	882.2599033816425	964.2889719230204	-0.003994877387789834
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	31	9332	587574	301.17874140666316	315.9958736642154	-0.0016359818690990155
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz	100	25100	1895400	351.82547738693466	526.9851337987534	-0.003590737522367288
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop2	39	11528	739206	295.65534465534466	278.23436838820214	0.0017370252996341956
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop0	27	9902	511758	378.7798742138365	461.4967455116339	-0.007176281225451445
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	70374	4627400	1002.2897487437186	1774.0413922614578	-0.004699075575103899
./gravel_1mC11.126758208/gravel_1mC11.126758208_chr11.vcf.gz.pop1	34	8474	644436	292.0579455662862	307.5572383713898	-0.0016034021452422799
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	25	20690	1156850	878.924081632653	947.9360018765292	-0.003146702691399672
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	26154	1818600	319.55859296482413	522.2175784687486	-0.004192402368701549
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	31	7646	563766	266.78053939714437	251.05063008767522	0.0021862433291606823
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	31	7494	563766	278.69804336329986	300.2386670259729	-0.002503197229094724
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	30	14518	1388220	568.0988700564972	596.1566663722726	-0.0016963922110051475
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	38	12022	691068	331.9782456140351	443.5507569473582	-0.007160993398593325
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	29	26904	1341946	983.56926799758	1532.9401043565979	-0.01336007172754972
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	23930	1818600	318.57015075376887	493.7825163219337	-0.0038333784998422424
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	41	10416	745626	329.05149051490514	412.02734473841696	-0.005313830331526088
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	33	6524	600138	271.611655011655	251.5088683558242	0.0026202148093041173
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	16	11616	740384	669.304435483871	657.0248076770492	0.0012580188141178906
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	26	6580	472836	279.3627450980392	281.04724603547214	-0.00024920763467070346
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	24626	1818600	314.2520100502513	497.6987224858663	-0.003981947006248164
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	33	10268	600138	328.3515151515152	422.5433034783312	-0.007306381196162533
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	38	10502	691068	281.6435087719298	284.20708575329803	-0.00025681882498322043
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	75356	4627400	1016.3371859296483	1836.5304210511647	-0.004824096232946501
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	29	6580	527394	268.7035692679976	244.54456005237725	0.00368426331566729
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	21	11970	971754	613.4692218350755	598.6613853098162	0.0012716097271819867
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	23790	1818600	314.3888944723618	481.6933581637071	-0.0037522469028929456
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	41	10186	745626	273.8831677205661	251.91725514479515	0.0023011272017081498
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	26	5710	472836	283.32730015082956	275.29352288828926	0.0012133798718212169
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	33	9918	600138	327.21724941724943	411.6172707678025	-0.0067206664431720495
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	33	34526	1527042	993.9939393939394	1599.823328037799	-0.012409645876228427
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	27848	1818600	318.7606030150754	511.49057897623754	-0.004070630604523764
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	28	21610	1295672	890.3214285714286	982.4512370206614	-0.0036204959394555273
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	33	7736	600138	269.6839160839161	263.275365121009	0.0007979495721739613
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	36	10090	654696	334.0704225352112	436.35947119918677	-0.0070437837789310235
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	18	9172	832932	615.4142857142857	636.1560288425884	-0.0019531666492481814
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	31	8716	563766	287.28714965626654	294.0635455055805	-0.0008040151494692994
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	23492	1818600	319.28366834170856	515.7473248065991	-0.004115235630210775
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	24	7500	436464	278.8156028368794	266.3383574434499	0.0021094700071740092
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	33	8516	600138	280.0177156177156	293.53207108862694	-0.0015092032852624222
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	43	10902	781998	326.3915184678523	421.4306653818895	-0.005673790798300874
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	68176	4627400	986.2845728643216	1739.646885952137	-0.0046778017750705
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	20294	1818600	312.5513065326633	487.6528023262132	-0.00387911568273642
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	26	12182	1203124	548.6176470588235	543.5055403646611	0.00039100545671850583
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	37	8998	672882	322.11032950758977	410.50290168491483	-0.006295637001714332
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	25	6472	454650	265.6195918367347	274.1557725634427	-0.0013461778748707308
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	28	20112	1295672	671.6642857142857	636.9714867100499	0.002102927642944182
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	38	9128	691068	269.30070175438595	249.31877874409923	0.0022820202900342415
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	22	17174	1018028	873.8498942917548	978.3911148484865	-0.005244586703087782
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	19018	1818600	309.88140703517587	491.7392783233602	-0.003995307154507739
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	37	8262	672882	275.23435764531655	268.7450280895744	0.0007060846589276256
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	38	8846	691068	269.5982456140351	278.9024308864023	-0.0009498267760122849
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	24	22540	1110576	984.6976950354609	1529.755591102861	-0.016038262103003725
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	25	7640	454650	337.865306122449	420.387068189709	-0.00848582163134403
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	24588	1818600	311.05105527638193	489.6960403247867	-0.003941100592129771
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	39	9912	709254	284.4948384948385	298.73157568740595	-0.0013220957170016212
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	38	8860	691068	270.6842105263158	249.31877874409923	0.002440022855020549
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	23	8142	418278	330.5024154589372	416.6147021215315	-0.009708244568575839
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	62368	4627400	987.1952261306533	1712.4037126378232	-0.004574631146034123
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz	100	23646	1818600	312.3724623115578	483.22578666263723	-0.0038196856753922826
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop0	28	8110	509208	332.162987012987	409.0462828189282	-0.007257814398855581
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	31	13994	1434494	646.811739820201	658.182779983888	-0.0006026613821031917
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop1	37	9480	672882	274.6701221769715	280.84881179742547	-0.0006433007053162913
./gravel_1mC11.13755810/gravel_1mC11.13755810_chr11.vcf.gz.pop2	35	8608	636510	270.39710144927534	262.1119894003047	0.000977060612798072
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	22	9010	1018028	582.8868921775899	570.1151233139677	0.0010996670089361443
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	23466	1844400	332.37035175879396	508.4257219783773	-0.0037408669657748783
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	26	17988	1203124	886.6176470588235	942.725407961505	-0.002473928780597101
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	40	10848	737760	358.2458860759494	430.8517923891509	-0.004557660951284326
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	28	6858	516432	265.57077922077923	252.30688759294188	0.0020302987817078606
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	32	7446	590208	271.8224206349206	265.63649878819484	0.0007871918374027552
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	21	21334	971754	998.274099883856	1493.864668001358	-0.017053157060467092
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	25578	1844400	320.5440703517588	495.6554844872928	-0.0038166902394073227
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	32	10528	590208	351.03720238095235	425.3144896998884	-0.005902620378580977
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	32	5510	590208	258.8253968253968	259.5031719849642	-8.828988771180994e-05
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	36	8596	663984	264.76291079812205	252.94407172113614	0.0014042552280716498
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	59326	4627400	998.3762814070352	1747.479298280002	-0.004630505867279262
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	24050	1844400	319.01587939698493	501.4446588165844	-0.003930265203227913
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	35	7920	645540	269.37142857142857	275.3939904467176	-0.0006759717169279182
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	30	10320	553320	354.8994350282486	429.7474674136814	-0.006278131583470845
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	30	25478	1388220	899.216384180791	1003.8163148520173	-0.0037555933165789165
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	35	8152	645540	255.20745341614906	260.0366767368027	-0.0005740557366355036
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	23	14714	1064302	689.1342995169082	701.7147686197723	-0.0008419731618339931
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	21744	1844400	315.458743718593	484.247405661924	-0.003765564582639704
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	39	6786	719316	254.64435564435564	259.9695302007928	-0.000568286001860565
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	26	13954	1203124	553.7948717948718	565.1926506886581	-0.000838314958656958
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	33	5628	608652	271.72121212121215	256.76176869742454	0.0019099205496678209
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	28	8180	516432	356.93766233766235	418.84249502055235	-0.0057071255978347725
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	21	19968	971754	994.7421602787457	1528.0274100978422	-0.01793992766900568
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	23984	1844400	327.8961306532663	502.6365476490856	-0.0037556978262684826
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	38	12372	700872	355.0512280701754	432.5333968391901	-0.005099693276458201
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	26	5380	479544	254.44419306184014	246.52490715237477	0.0013357296894645082
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	36	8608	663984	270.60015649452265	266.5609630209689	0.0004553913665500196
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	60144	4627400	998.274271356784	1744.925250781785	-0.004622104658206131
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	23428	1844400	315.27798994974876	495.82575432050726	-0.003933828146220435
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	34	7652	627096	253.68393327480246	250.97338799892097	0.00034365191048524763
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	20	20108	925480	1000.3628205128205	1522.7305661916173	-0.018509088976999447
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	40	8510	737760	265.1598101265823	264.48727649005986	6.878143075391147e-05
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	26	7986	479544	359.71719457013575	429.7588596857377	-0.006775508542136108
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	27	15770	1249398	657.8092243186583	637.9320205431858	0.0012474591650004183
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	21792	1844400	317.52346733668344	506.3824839798038	-0.004029116674268802
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	32	26974	1480768	918.1274801587301	1042.6655565492042	-0.004036381553639842
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	42	9838	774648	275.55938037865747	272.68720170209775	0.0002713430811072522
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	32	6566	590208	261.4484126984127	271.55833156372785	-0.0012584752210795175
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	21	10712	971754	549.68524970964	575.1890250938645	-0.0022795063015480233
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	26	8806	479544	361.86802413273006	429.98015672986014	-0.006585462495727432
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	25184	1844400	328.3870854271357	502.6365476490856	-0.0037451457295714636
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	38	9640	700872	353.79263157894735	424.57641453884656	-0.0047461532497195995
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	33	7246	608652	256.31701631701634	253.82014450612834	0.00032247974633332975
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	29	7604	534876	268.0338777979431	262.2589186427438	0.0008211740980058503
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz	100	73964	4627400	1005.6808040201005	1810.6494064025667	-0.004802227922556812
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	22976	1844400	316.7190452261307	486.2906436604975	-0.00376713351009657
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop1	27	28598	1249398	993.4709993011879	1562.4616395828975	-0.014577969556627803
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	27	7416	497988	256.06778476589795	252.58333527526895	0.0005524447555856768
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	26	8898	479544	353.8107088989442	420.9069779208409	-0.0066271205369353905
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	47	9206	866868	269.1066117593228	267.8301643149012	0.0001097129710029443
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop0	24	23654	1110576	906.8696808510638	1018.034432258466	-0.004915383611362806
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop2	25	15324	1156850	646.8742857142857	630.245721454885	0.0011404630645989898
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz	100	25478	1844400	311.51442211055274	482.7149771629938	-0.0038314994699281298
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop1	44	11660	811536	271.3782654127482	276.3000018899812	-0.0004380288612027231
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop0	23	7610	424212	357.41449275362316	422.3030514131963	-0.00721692995314001
./pm13_4a_1mC10.97122576/pm13_4a_1mC10.97122576_chr10.vcf.gz.pop3	24	11726	1110576	560.8891843971631	554.0829280485984	0.0005530017795904091
./gravel_1mC11.28583380/gravel_1mC11.28583380_chr11.vcf.gz.pop2	33	7528	608652	258.2298368298368	247.93689612353597	0.0013609270970545999
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	23462	1809600	322.2197487437186	499.74196048443986	-0.003837590663548924
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	26	6004	470496	252.32880844645553	263.564779549801	-0.0017725724650814966
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	38	10418	687648	340.46491228070175	409.47855068691257	-0.0047981239928982225
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	36	8960	651456	269.6768388106416	288.2241991797938	-0.0019338630721529198
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz	100	72150	4737400	1042.9384924623116	1903.7870051708762	-0.004884336432832742
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop3	22	9776	1042228	492.53911205073996	481.83923325245013	0.0010900977291786091
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	25178	1809600	318.3927135678392	492.93116715586143	-0.003825230699454376
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	35	7110	633360	234.3639751552795	257.75383280695047	-0.002805016118086956
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	30	7972	542880	279.75932203389834	298.2927780301551	-0.0022398800800849813
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop0	29	21752	1373846	941.5601935874167	1159.2103438525232	-0.006999627971309746
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	35	11566	633360	344.7072463768116	403.8558443174924	-0.004526554402190657
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop2	20	11454	947480	631.4666666666667	599.2651247834542	0.002899619572505059
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	25280	1809600	315.0058291457286	490.0365799912156	-0.0038586828623025657
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	35	8104	633360	244.68695652173912	244.67936302688776	9.593268951224385e-07
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop1	35	8988	633360	273.6952380952381	283.28017856802524	-0.0010458523824767166
./pm13_4a_1mC10.98005863/pm13_4a_1mC10.98005863_chr10.vcf.gz.pop1	29	28226	1373846	1014.5862068965516	1616.7592645158934	-0.013884899859434153
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop0	30	11248	542880	348.1293785310735	412.80632473619596	-0.005647691435366137
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz	100	21876	1809600	308.15683417085427	484.58794532835293	-0.003933296105511092
./gravel_1mC11.49361524/gravel_1mC11.49361524_chr11.vcf.gz.pop2	41	9766	741936	244.45076784101175	262.1626937511624	-0.0017829428304035405
